Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins
0.0,66.0,1.0,0.0,0.33,3.0,116.4,98.0,31.3,4.78,10.5
0.0,79.0,1.0,0.0,0.0,1.0,152.2,112.0,41.0,8.86,5.3
1.0,113.0,0.0,0.0,0.0,5.0,122.2,112.0,32.0,6.59,10.3
0.0,98.0,1.0,1.0,2.97,2.0,110.3,71.0,64.7,9.12,11.0
0.0,176.0,1.0,0.0,0.34,0.0,169.5,151.0,42.4,5.65,8.7
0.0,140.0,1.0,0.0,0.0,2.0,235.5,81.0,62.0,12.86,11.5
1.0,73.0,1.0,0.0,0.0,1.0,286.4,109.0,64.0,8.91,10.7
1.0,70.0,0.0,0.0,0.0,2.0,226.7,98.0,58.0,11.41,17.6
0.0,112.0,0.0,0.0,0.0,1.0,161.9,138.0,45.0,10.05,10.7
0.0,73.0,1.0,1.0,2.38,2.0,198.2,107.0,69.8,6.96,8.8
0.0,108.0,1.0,0.0,0.0,1.0,215.6,78.0,54.0,9.77,3.6
1.0,74.0,1.0,0.0,0.21,1.0,282.5,114.0,69.1,11.0,9.4
0.0,52.0,1.0,0.0,0.0,3.0,129.3,80.0,35.0,7.14,12.3
1.0,118.0,1.0,1.0,2.59,5.0,170.8,114.0,71.9,9.98,9.6
0.0,80.0,1.0,1.0,2.51,0.0,196.4,115.0,72.1,7.52,9.3
0.0,185.0,1.0,0.0,0.0,2.0,55.6,97.0,34.0,14.44,12.1
0.0,38.0,1.0,0.0,0.0,2.0,117.3,114.0,38.0,10.44,14.4
1.0,93.0,1.0,0.0,0.0,3.0,267.9,114.0,65.0,11.15,11.3
0.0,33.0,1.0,1.0,2.3,1.0,161.9,85.0,64.0,7.56,8.5
0.0,153.0,1.0,0.0,0.33,0.0,228.9,102.0,56.3,8.04,12.5
0.0,83.0,1.0,0.0,0.0,0.0,195.0,92.0,52.0,10.53,11.0
0.0,74.0,1.0,1.0,2.94,2.0,154.1,104.0,66.4,6.17,10.9
0.0,135.0,1.0,1.0,3.32,1.0,273.4,141.0,93.2,7.7,12.3
0.0,162.0,1.0,0.0,0.0,2.0,135.2,98.0,44.0,12.1,10.2
0.0,78.0,1.0,0.0,0.17,1.0,109.5,105.0,44.7,14.31,4.9
1.0,88.0,1.0,0.0,0.0,4.0,166.7,61.0,44.0,8.97,6.8
0.0,149.0,0.0,0.0,0.27,3.0,180.9,79.0,50.7,9.75,8.8
0.0,104.0,1.0,0.0,0.3,2.0,113.6,87.0,36.0,7.93,10.5
0.0,103.0,1.0,0.0,0.0,1.0,180.2,134.0,39.0,4.89,8.4
0.0,163.0,1.0,1.0,3.35,2.0,215.1,91.0,82.5,6.95,12.4
1.0,66.0,1.0,0.0,0.0,4.0,154.0,133.0,44.0,9.95,9.5
0.0,65.0,1.0,1.0,3.38,4.0,208.8,119.0,81.8,7.11,12.5
0.0,113.0,1.0,1.0,3.13,0.0,183.8,102.0,78.3,9.17,11.6
0.0,70.0,1.0,0.0,0.0,3.0,214.8,87.0,48.0,6.55,9.4
0.0,97.0,1.0,0.0,0.0,1.0,151.6,107.0,39.0,7.77,14.7
0.0,164.0,1.0,0.0,0.27,1.0,160.6,111.0,44.7,8.16,9.0
1.0,116.0,1.0,0.0,0.0,6.0,159.4,79.0,43.0,8.98,9.7
0.0,67.0,1.0,1.0,3.56,1.0,175.2,68.0,82.6,9.96,13.2
0.0,72.0,1.0,0.0,0.0,0.0,166.5,102.0,51.0,13.05,13.3
0.0,148.0,1.0,0.0,0.0,2.0,153.6,148.0,49.0,13.11,9.8
0.0,88.0,1.0,0.0,0.0,2.0,65.4,97.0,26.0,8.41,13.8
0.0,73.0,1.0,0.0,0.0,2.0,241.7,115.0,56.0,8.43,11.1
1.0,97.0,1.0,0.0,0.0,0.0,225.1,90.0,63.0,13.98,8.8
0.0,55.0,1.0,0.0,0.0,2.0,194.1,121.0,49.0,8.83,7.0
0.0,126.0,1.0,0.0,0.0,0.0,103.7,93.0,29.0,6.35,14.4
0.0,6.0,1.0,0.0,0.0,3.0,226.5,93.0,52.0,7.61,9.4
0.0,59.0,1.0,0.0,0.0,1.0,204.3,65.0,56.0,12.37,12.0
0.0,141.0,1.0,0.0,0.0,3.0,260.2,131.0,60.0,8.96,7.2
0.0,96.0,1.0,0.0,0.0,1.0,179.5,125.0,45.0,8.12,6.6
0.0,34.0,1.0,0.0,0.0,0.0,151.0,102.0,37.0,6.57,9.9
0.0,138.0,1.0,1.0,2.62,3.0,155.2,139.0,76.2,13.42,9.7
0.0,92.0,1.0,0.0,0.27,2.0,181.4,98.0,47.7,8.23,10.9
0.0,107.0,1.0,1.0,3.4,3.0,198.9,87.0,86.0,10.35,12.6
0.0,30.0,1.0,0.0,0.0,2.0,162.3,96.0,49.0,12.2,9.1
1.0,100.0,1.0,0.0,0.0,6.0,70.8,94.0,31.0,10.78,9.5
0.0,3.0,1.0,0.0,0.0,4.0,139.0,99.0,45.0,12.54,6.1
0.0,130.0,1.0,0.0,0.0,1.0,154.0,95.0,44.0,10.3,12.9
0.0,59.0,1.0,0.0,0.19,1.0,153.6,92.0,45.9,10.28,12.5
0.0,67.0,1.0,0.0,0.22,4.0,310.4,97.0,61.2,3.33,9.2
1.0,127.0,0.0,0.0,0.0,1.0,176.9,110.0,45.0,8.4,7.7
0.0,54.0,1.0,1.0,2.48,3.0,206.9,143.0,71.8,6.39,9.2
0.0,107.0,1.0,0.0,0.0,1.0,86.8,95.0,24.0,5.41,13.2
0.0,103.0,0.0,0.0,0.0,3.0,171.7,78.0,42.0,7.23,6.8
0.0,95.0,1.0,0.0,0.0,1.0,149.2,96.0,48.0,13.04,8.1
0.0,61.0,1.0,0.0,0.0,2.0,197.7,118.0,47.0,7.61,7.0
0.0,110.0,1.0,0.0,0.24,1.0,18.9,92.0,28.4,12.92,14.8
0.0,75.0,1.0,1.0,3.02,1.0,248.9,93.0,87.2,8.54,11.2
0.0,116.0,0.0,0.0,0.3,3.0,215.4,104.0,58.0,10.24,12.6
0.0,79.0,1.0,0.0,0.0,1.0,220.9,107.0,54.0,9.61,12.2
0.0,107.0,1.0,0.0,0.47,3.0,212.1,95.0,53.7,7.51,7.7
0.0,78.0,1.0,0.0,0.0,3.0,252.9,93.0,59.0,8.92,9.5
0.0,95.0,1.0,0.0,0.0,2.0,142.5,109.0,40.0,8.81,8.2
0.0,65.0,1.0,0.0,0.0,1.0,187.9,116.0,46.0,7.88,7.5
1.0,161.0,0.0,0.0,0.0,1.0,194.2,106.0,55.0,12.47,12.9
1.0,88.0,1.0,0.0,0.0,5.0,131.5,99.0,38.0,8.74,7.9
1.0,147.0,0.0,0.0,0.0,0.0,225.2,111.0,54.0,9.25,9.9
0.0,80.0,1.0,1.0,2.89,4.0,166.4,92.0,77.9,11.92,10.7
1.0,120.0,1.0,0.0,0.0,1.0,212.1,131.0,54.0,10.47,5.3
0.0,72.0,1.0,0.0,0.42,3.0,118.2,106.0,39.2,8.36,12.2
0.0,169.0,1.0,0.0,0.0,3.0,147.2,115.0,39.0,8.1,7.2
0.0,102.0,1.0,1.0,3.86,0.0,214.7,86.0,102.6,15.72,14.3
0.0,121.0,1.0,0.0,0.0,2.0,86.1,100.0,37.0,12.99,9.1
0.0,78.0,1.0,0.0,0.0,1.0,231.0,115.0,59.0,11.52,9.5
0.0,143.0,1.0,0.0,0.29,1.0,110.1,113.0,36.9,8.45,9.2
0.0,122.0,1.0,1.0,2.3,2.0,134.2,85.0,66.0,11.37,8.5
0.0,54.0,1.0,0.0,0.0,1.0,116.8,119.0,31.0,6.16,12.0
0.0,124.0,1.0,0.0,0.0,0.0,253.5,104.0,54.0,5.9,14.0
0.0,90.0,1.0,1.0,1.73,1.0,124.5,94.0,58.3,11.59,6.4
0.0,50.0,0.0,1.0,2.16,0.0,307.1,94.0,98.6,14.47,8.0
0.0,94.0,1.0,0.0,0.0,1.0,174.0,85.0,51.0,12.06,7.9
0.0,16.0,0.0,0.0,0.0,0.0,110.0,91.0,32.0,7.37,6.4
0.0,50.0,1.0,1.0,2.86,1.0,214.3,129.0,90.6,14.49,10.6
0.0,210.0,1.0,0.0,0.28,2.0,104.6,121.0,33.8,7.48,6.5
0.0,90.0,1.0,0.0,0.0,2.0,205.7,138.0,49.0,8.1,12.5
0.0,120.0,1.0,1.0,0.0,1.0,128.5,115.0,36.0,8.19,0.0
1.0,167.0,1.0,0.0,0.0,4.0,169.2,124.0,44.0,8.67,12.4
0.0,115.0,1.0,0.0,0.0,2.0,184.1,98.0,60.0,16.35,7.5
0.0,114.0,1.0,0.0,0.0,2.0,193.0,101.0,55.0,12.5,9.6
0.0,83.0,1.0,1.0,2.92,1.0,226.4,117.0,88.2,11.74,10.8
0.0,102.0,1.0,0.0,0.0,0.0,158.0,94.0,45.0,10.4,10.1
0.0,126.0,1.0,0.0,0.0,1.0,122.4,88.0,34.0,7.19,11.5
0.0,61.0,1.0,1.0,2.7,2.0,252.4,106.0,86.0,9.39,10.0
0.0,72.0,1.0,0.0,0.0,1.0,138.9,111.0,42.0,10.58,10.8
0.0,130.0,1.0,0.0,0.0,2.0,242.5,101.0,50.0,5.14,9.3
0.0,160.0,1.0,0.0,0.0,3.0,256.0,111.0,60.0,9.37,11.5
0.0,6.0,1.0,0.0,0.0,1.0,183.6,117.0,54.0,12.84,10.2
0.0,172.0,1.0,0.0,0.0,0.0,172.5,85.0,51.0,12.66,5.9
0.0,75.0,1.0,1.0,3.54,3.0,163.6,132.0,76.4,7.34,13.1
1.0,108.0,1.0,0.0,0.0,0.0,198.5,99.0,57.0,13.39,9.4
0.0,88.0,1.0,1.0,2.65,2.0,190.6,104.0,79.5,11.87,9.8
0.0,114.0,1.0,0.0,0.4,1.0,169.6,85.0,38.0,2.95,7.4
0.0,81.0,1.0,1.0,3.29,1.0,161.6,117.0,70.9,6.15,12.2
0.0,134.0,1.0,0.0,0.0,1.0,205.3,122.0,56.0,12.03,5.0
0.0,136.0,1.0,1.0,3.54,0.0,90.4,105.0,68.4,10.07,13.1
0.0,73.0,1.0,0.0,0.0,0.0,213.0,95.0,53.0,9.44,13.5
0.0,73.0,1.0,0.0,0.22,2.0,94.9,121.0,40.2,12.66,14.2
0.0,103.0,1.0,0.0,0.0,1.0,160.8,91.0,41.0,7.79,8.5
0.0,191.0,1.0,0.0,0.0,1.0,162.0,104.0,49.0,12.06,10.9
1.0,94.0,1.0,0.0,0.18,1.0,234.4,103.0,65.8,13.97,2.0
0.0,93.0,1.0,1.0,2.97,0.0,116.9,120.0,69.7,11.62,11.0
1.0,88.0,1.0,0.0,0.0,1.0,264.8,124.0,66.0,12.27,14.8
0.0,137.0,1.0,0.0,0.36,1.0,97.5,95.0,37.6,9.79,0.0
1.0,68.0,1.0,0.0,0.0,5.0,162.1,86.0,41.0,7.75,11.0
0.0,142.0,1.0,1.0,2.92,1.0,154.0,75.0,70.2,8.29,10.8
0.0,157.0,1.0,0.0,0.0,3.0,229.8,90.0,52.0,7.4,9.6
1.0,44.0,1.0,0.0,0.34,4.0,308.6,139.0,69.4,7.54,7.3
0.0,146.0,1.0,0.0,0.0,1.0,206.3,151.0,48.0,7.43,6.1
0.0,116.0,1.0,1.0,2.21,3.0,155.7,104.0,65.1,9.27,8.2
0.0,118.0,1.0,0.0,0.0,1.0,136.1,120.0,41.0,10.21,11.3
0.0,141.0,1.0,1.0,2.0,1.0,308.0,123.0,94.0,12.39,7.4
0.0,94.0,1.0,0.0,0.0,2.0,220.8,111.0,51.0,7.81,10.5
0.0,91.0,1.0,0.0,0.0,1.0,133.8,61.0,37.0,7.94,10.5
0.0,72.0,1.0,0.0,0.28,2.0,179.9,113.0,46.8,7.49,9.8
0.0,60.0,1.0,0.0,0.35,3.0,125.1,99.0,46.5,12.44,11.2
0.0,67.0,1.0,1.0,2.54,1.0,230.6,40.0,81.4,9.46,9.4
0.0,163.0,1.0,1.0,2.81,1.0,160.0,104.0,72.1,9.47,10.4
1.0,128.0,0.0,1.0,3.67,0.0,222.1,89.0,88.7,8.03,13.6
0.0,243.0,1.0,0.0,0.0,2.0,95.5,92.0,31.0,8.19,6.6
0.0,69.0,1.0,1.0,1.59,1.0,155.0,98.0,54.9,7.12,5.9
0.0,143.0,1.0,0.0,0.0,2.0,194.3,99.0,44.0,6.18,10.2
0.0,92.0,0.0,0.0,0.0,1.0,173.1,140.0,50.0,12.02,9.0
1.0,82.0,1.0,0.0,0.0,0.0,329.8,73.0,74.0,10.42,10.6
0.0,46.0,1.0,0.0,0.3,1.0,122.2,67.0,38.0,8.36,9.7
0.0,112.0,1.0,0.0,0.29,0.0,194.4,101.0,52.9,9.52,11.4
0.0,3.0,1.0,1.0,3.21,2.0,118.1,117.0,71.1,11.08,11.9
0.0,111.0,1.0,0.0,0.0,4.0,229.4,107.0,58.0,10.71,10.4
0.0,98.0,1.0,1.0,2.89,2.0,213.7,61.0,86.9,12.65,10.7
0.0,154.0,1.0,0.0,0.0,0.0,166.9,99.0,42.0,7.75,7.2
0.0,137.0,1.0,0.0,0.26,0.0,144.0,90.0,42.6,9.08,12.3
0.0,122.0,1.0,0.0,0.0,0.0,232.5,96.0,57.0,10.28,11.9
1.0,117.0,0.0,0.0,0.0,1.0,287.4,118.0,71.0,12.98,10.0
1.0,144.0,1.0,0.0,0.21,4.0,61.6,117.0,20.1,3.86,8.2
0.0,85.0,1.0,1.0,2.57,2.0,229.6,123.0,76.7,6.62,9.5
1.0,125.0,1.0,0.0,0.0,0.0,240.7,82.0,64.0,13.47,10.1
1.0,201.0,1.0,0.0,0.0,1.0,225.9,110.0,64.0,14.96,11.2
0.0,75.0,1.0,1.0,2.54,3.0,225.5,119.0,79.4,9.1,9.4
0.0,79.0,1.0,1.0,3.29,3.0,103.1,90.0,71.9,12.15,12.2
0.0,147.0,1.0,0.0,0.33,1.0,212.8,79.0,57.3,10.21,10.2
0.0,105.0,1.0,0.0,0.26,2.0,147.7,103.0,47.6,11.14,12.8
0.0,42.0,0.0,0.0,0.0,2.0,180.7,127.0,46.0,8.73,12.0
0.0,19.0,1.0,0.0,0.14,2.0,186.1,98.0,55.4,12.72,14.6
1.0,45.0,1.0,0.0,0.0,1.0,78.6,106.0,30.0,9.37,7.4
0.0,173.0,1.0,1.0,1.35,3.0,232.4,96.0,71.5,10.6,5.0
1.0,62.0,0.0,0.0,0.0,0.0,159.7,86.0,44.0,9.88,13.9
0.0,89.0,1.0,1.0,2.86,1.0,215.1,140.0,82.6,9.87,10.6
0.0,94.0,1.0,0.0,0.0,1.0,190.6,108.0,46.0,7.62,7.5
0.0,98.0,0.0,0.0,0.0,1.0,158.4,71.0,53.0,15.33,2.1
0.0,52.0,1.0,0.0,0.0,1.0,204.4,97.0,58.0,13.66,11.0
0.0,150.0,1.0,0.0,0.0,1.0,214.0,117.0,53.0,9.62,7.9
0.0,87.0,1.0,1.0,2.57,3.0,82.6,113.0,59.7,11.22,9.5
0.0,102.0,1.0,0.0,0.0,4.0,174.5,73.0,48.0,10.69,10.3
1.0,108.0,1.0,0.0,0.0,4.0,154.2,123.0,36.0,5.62,15.4
0.0,50.0,1.0,0.0,0.0,1.0,183.6,107.0,37.0,2.93,8.7
0.0,165.0,1.0,0.0,0.0,6.0,154.2,91.0,50.0,13.43,10.9
0.0,111.0,1.0,1.0,2.78,2.0,128.8,104.0,63.8,7.87,10.3
0.0,78.0,1.0,0.0,0.0,0.0,147.1,80.0,42.0,9.99,13.7
0.0,158.0,1.0,0.0,0.0,1.0,158.0,106.0,52.0,14.63,9.1
0.0,109.0,1.0,0.0,0.36,2.0,193.6,58.0,49.6,7.44,13.1
0.0,83.0,1.0,0.0,0.0,3.0,231.3,100.0,58.0,10.52,12.4
0.0,142.0,1.0,1.0,1.16,0.0,163.3,104.0,51.6,6.8,4.3
0.0,38.0,1.0,1.0,3.62,2.0,142.4,106.0,87.2,15.69,13.4
0.0,169.0,1.0,0.0,0.0,2.0,142.5,82.0,44.0,11.57,10.0
0.0,99.0,1.0,0.0,0.0,2.0,174.1,102.0,39.0,4.96,7.7
0.0,172.0,1.0,0.0,0.0,4.0,203.9,109.0,55.0,11.7,17.8
0.0,137.0,1.0,0.0,0.0,0.0,208.8,120.0,55.0,11.27,11.1
0.0,120.0,1.0,0.0,0.36,2.0,98.2,99.0,36.6,9.34,9.3
0.0,155.0,1.0,0.0,0.0,3.0,165.4,108.0,44.0,9.19,8.9
1.0,36.0,0.0,1.0,5.4,0.0,196.8,89.0,110.0,12.75,20.0
0.0,50.0,1.0,0.0,0.0,0.0,154.7,102.0,52.0,14.9,11.1
1.0,132.0,1.0,0.0,0.0,1.0,291.2,104.0,70.0,11.71,8.9
0.0,84.0,1.0,1.0,3.51,1.0,159.1,106.0,75.1,7.49,13.0
0.0,65.0,1.0,0.0,0.0,2.0,105.7,95.0,31.0,7.09,6.6
0.0,70.0,1.0,1.0,2.65,1.0,249.5,101.0,91.5,12.99,9.8
0.0,33.0,1.0,0.0,0.0,2.0,251.9,81.0,60.0,9.73,8.4
0.0,107.0,1.0,0.0,0.0,2.0,90.7,90.0,34.0,10.38,5.6
0.0,112.0,1.0,1.0,3.11,1.0,198.8,122.0,86.1,11.93,11.5
0.0,106.0,1.0,0.0,0.0,2.0,119.2,142.0,40.0,11.42,8.4
0.0,149.0,1.0,1.0,2.94,1.0,206.7,79.0,79.4,8.73,10.9
0.0,123.0,1.0,1.0,4.16,1.0,270.4,99.0,108.6,12.26,15.4
0.0,85.0,1.0,0.0,0.2,0.0,259.8,85.0,67.0,12.12,5.4
0.0,74.0,1.0,1.0,2.43,1.0,174.6,107.0,81.3,15.53,9.0
0.0,100.0,1.0,1.0,4.29,1.0,153.7,115.0,80.9,6.89,15.9
0.0,94.0,1.0,0.0,0.21,2.0,190.4,91.0,43.1,4.6,13.6
0.0,136.0,0.0,1.0,2.43,2.0,85.2,98.0,59.3,11.52,9.0
0.0,90.0,1.0,0.0,0.0,1.0,142.4,126.0,35.0,6.31,4.6
0.0,68.0,1.0,0.0,0.0,2.0,222.1,107.0,55.0,9.97,9.4
0.0,96.0,1.0,0.0,0.0,3.0,197.7,68.0,55.0,12.53,10.5
0.0,70.0,1.0,1.0,2.78,1.0,125.9,101.0,66.8,9.82,10.3
1.0,80.0,0.0,0.0,0.0,2.0,189.1,122.0,52.0,11.16,13.9
0.0,56.0,1.0,0.0,0.0,1.0,137.2,111.0,38.0,8.3,14.3
1.0,40.0,1.0,1.0,2.03,1.0,224.7,69.0,70.3,6.73,7.5
0.0,125.0,1.0,0.0,0.0,1.0,203.4,110.0,46.0,6.44,11.0
0.0,103.0,0.0,0.0,0.38,3.0,62.8,124.0,29.8,8.52,9.4
0.0,83.0,1.0,1.0,3.19,1.0,78.5,109.0,63.9,10.53,11.8
0.0,163.0,1.0,1.0,3.32,2.0,231.9,56.0,91.2,10.59,12.3
0.0,87.0,0.0,1.0,3.11,1.0,221.6,79.0,83.1,7.86,11.5
0.0,70.0,1.0,0.0,0.0,3.0,134.7,96.0,43.0,11.8,7.6
0.0,149.0,1.0,1.0,3.05,2.0,264.4,102.0,94.5,10.98,11.3
0.0,137.0,0.0,0.0,0.34,2.0,174.0,123.0,47.4,8.07,11.4
0.0,28.0,1.0,0.0,0.0,2.0,159.7,79.0,46.0,10.84,9.3
1.0,33.0,1.0,1.0,3.75,4.0,157.4,99.0,74.5,5.9,13.9
0.0,51.0,1.0,0.0,0.0,1.0,181.5,108.0,48.0,9.85,10.3
1.0,88.0,1.0,0.0,0.0,4.0,73.3,86.0,27.0,8.07,8.2
0.0,137.0,1.0,1.0,3.27,2.0,186.5,94.0,79.7,8.9,12.1
0.0,128.0,1.0,0.0,0.0,4.0,199.3,86.0,51.0,9.74,14.3
0.0,189.0,1.0,0.0,0.0,1.0,219.9,80.0,50.0,7.17,11.7
0.0,161.0,1.0,0.0,0.0,2.0,72.8,120.0,36.0,13.36,11.8
0.0,125.0,1.0,0.0,0.0,2.0,182.3,64.0,43.0,6.99,11.6
0.0,140.0,1.0,0.0,0.0,1.0,159.1,104.0,50.0,13.49,10.3
0.0,76.0,1.0,1.0,2.19,1.0,214.6,110.0,75.9,10.26,8.1
0.0,117.0,1.0,0.0,0.0,1.0,143.3,103.0,43.0,10.57,11.5
0.0,129.0,1.0,0.0,0.0,1.0,101.4,145.0,39.0,12.46,7.1
0.0,13.0,1.0,0.0,0.0,1.0,58.4,121.0,33.0,13.11,11.9
0.0,147.0,1.0,0.0,0.31,0.0,155.1,117.0,50.1,11.99,10.6
0.0,56.0,1.0,0.0,0.0,2.0,197.0,110.0,53.0,11.14,10.6
0.0,29.0,1.0,0.0,0.0,1.0,195.6,71.0,44.0,6.32,14.2
0.0,102.0,0.0,0.0,0.0,3.0,224.2,81.0,59.0,12.17,12.0
0.0,47.0,1.0,1.0,2.86,0.0,112.2,70.0,61.6,7.74,10.6
1.0,118.0,0.0,1.0,3.0,4.0,156.5,122.0,75.0,10.46,11.1
0.0,126.0,1.0,1.0,2.35,0.0,278.0,88.0,92.5,12.66,8.7
0.0,79.0,1.0,1.0,4.0,2.0,103.7,100.0,78.0,11.82,14.8
0.0,95.0,1.0,0.0,0.0,0.0,69.4,79.0,29.0,9.54,8.9
0.0,155.0,1.0,0.0,0.0,1.0,190.3,123.0,58.0,15.07,8.0
0.0,163.0,1.0,0.0,0.35,4.0,178.7,56.0,52.5,10.79,10.6
1.0,155.0,1.0,0.0,0.0,0.0,203.4,100.0,51.0,9.55,8.9
0.0,44.0,0.0,0.0,0.0,1.0,62.3,92.0,34.0,13.75,10.8
0.0,145.0,1.0,0.0,0.0,2.0,187.9,110.0,49.0,9.85,4.8
0.0,53.0,1.0,1.0,3.24,2.0,167.3,99.0,77.4,9.74,12.0
0.0,130.0,1.0,0.0,0.32,0.0,252.0,101.0,61.2,8.51,5.7
0.0,78.0,1.0,0.0,0.51,1.0,168.3,110.0,53.1,11.06,12.5
0.0,131.0,1.0,0.0,0.0,1.0,109.5,95.0,47.0,16.61,6.6
1.0,115.0,1.0,0.0,0.0,1.0,245.0,97.0,63.0,12.54,13.7
0.0,121.0,1.0,0.0,0.0,1.0,150.7,105.0,43.0,9.87,9.2
0.0,167.0,1.0,0.0,0.0,0.0,207.6,88.0,47.0,6.62,14.1
0.0,48.0,1.0,0.0,0.0,1.0,198.2,73.0,51.0,10.14,5.1
0.0,121.0,1.0,0.0,0.0,2.0,134.1,112.0,40.0,9.76,10.5
1.0,129.0,1.0,0.0,0.23,1.0,137.8,120.0,45.3,11.29,10.2
0.0,111.0,1.0,0.0,0.0,0.0,176.4,62.0,48.0,10.05,11.2
0.0,16.0,1.0,0.0,0.0,1.0,153.2,65.0,46.0,11.49,10.7
0.0,72.0,1.0,0.0,0.27,0.0,272.4,88.0,58.7,5.4,12.7
0.0,169.0,1.0,0.0,0.0,0.0,100.8,112.0,37.0,11.5,9.5
1.0,60.0,1.0,0.0,0.0,2.0,289.8,101.0,71.0,12.78,11.7
1.0,97.0,1.0,0.0,0.4,0.0,276.1,82.0,69.0,10.06,8.9
0.0,136.0,1.0,0.0,0.0,1.0,152.6,97.0,44.0,10.45,5.0
0.0,110.0,1.0,0.0,0.0,0.0,162.0,81.0,49.0,12.38,8.9
0.0,110.0,1.0,0.0,0.24,3.0,100.1,90.0,39.4,11.67,11.1
0.0,137.0,1.0,0.0,0.27,2.0,205.9,88.0,55.7,10.47,14.5
0.0,63.0,1.0,0.0,0.0,1.0,58.9,125.0,25.0,8.48,9.4
0.0,65.0,1.0,1.0,2.4,1.0,158.1,104.0,79.0,16.11,8.9
0.0,90.0,1.0,0.0,0.28,2.0,198.5,124.0,59.8,13.33,8.0
0.0,106.0,1.0,0.0,0.0,0.0,128.6,83.0,34.0,6.7,11.4
0.0,106.0,1.0,0.0,0.0,4.0,207.9,91.0,50.0,8.6,14.4
0.0,151.0,1.0,0.0,0.0,0.0,170.2,89.0,45.0,9.38,4.3
0.0,81.0,1.0,0.0,0.28,2.0,220.8,77.0,53.8,7.43,7.6
0.0,149.0,1.0,0.0,0.0,0.0,237.6,79.0,57.0,9.62,9.1
0.0,117.0,1.0,1.0,2.62,1.0,207.6,65.0,75.2,7.64,9.7
0.0,129.0,1.0,1.0,3.08,1.0,211.0,99.0,80.8,7.76,11.4
0.0,124.0,1.0,0.0,0.0,1.0,184.8,74.0,47.0,8.76,10.5
0.0,15.0,1.0,0.0,0.0,2.0,135.2,101.0,36.0,7.63,8.4
0.0,166.0,1.0,0.0,0.29,1.0,204.2,115.0,52.9,9.0,9.5
0.0,74.0,1.0,0.0,0.0,2.0,157.1,95.0,45.0,10.66,7.6
0.0,101.0,1.0,1.0,2.89,1.0,105.9,132.0,66.9,11.59,10.7
0.0,94.0,0.0,1.0,2.57,4.0,197.1,125.0,77.7,10.73,9.5
1.0,79.0,1.0,0.0,0.0,3.0,261.7,97.0,63.0,10.53,6.0
0.0,53.0,1.0,1.0,1.76,1.0,25.9,119.0,39.6,10.33,6.5
1.0,136.0,0.0,0.0,0.0,3.0,199.6,89.0,52.0,10.57,11.0
0.0,86.0,1.0,1.0,3.29,1.0,167.6,139.0,71.9,5.65,12.2
0.0,85.0,1.0,1.0,2.94,1.0,144.6,97.0,66.4,7.0,10.9
1.0,60.0,0.0,0.0,0.0,0.0,205.9,97.0,59.0,13.87,11.0
0.0,86.0,1.0,0.0,0.0,0.0,217.8,93.0,56.0,10.74,11.3
1.0,37.0,0.0,0.0,0.0,0.0,172.9,119.0,45.0,9.15,9.8
0.0,104.0,1.0,0.0,0.0,1.0,164.2,109.0,42.0,7.77,10.7
1.0,113.0,1.0,0.0,0.0,3.0,245.3,108.0,64.0,13.0,10.7
0.0,119.0,1.0,1.0,3.13,1.0,132.0,100.0,69.3,8.67,11.6
0.0,104.0,0.0,0.0,0.0,0.0,148.2,108.0,39.0,8.09,11.0
0.0,138.0,1.0,0.0,0.28,3.0,171.4,117.0,41.8,5.76,17.0
0.0,84.0,1.0,0.0,0.27,1.0,86.0,83.0,39.7,13.04,8.9
0.0,88.0,0.0,1.0,3.51,1.0,288.5,114.0,102.1,10.17,13.0
0.0,174.0,1.0,0.0,0.22,2.0,139.4,96.0,38.2,7.17,10.0
0.0,98.0,1.0,1.0,1.78,2.0,111.1,105.0,55.8,10.9,6.6
1.0,77.0,1.0,0.0,0.0,2.0,251.8,72.0,61.0,10.29,9.8
0.0,71.0,1.0,1.0,3.54,1.0,115.4,90.0,74.4,10.87,13.1
1.0,182.0,1.0,0.0,0.0,2.0,279.5,118.0,65.0,10.16,10.7
0.0,112.0,1.0,0.0,0.26,3.0,189.4,83.0,53.6,10.95,7.1
1.0,160.0,1.0,0.0,0.0,1.0,234.9,136.0,63.0,13.54,13.9
0.0,190.0,1.0,0.0,0.17,2.0,182.2,101.0,51.7,10.62,9.3
0.0,158.0,1.0,0.0,0.33,1.0,175.9,105.0,49.3,9.42,11.0
0.0,84.0,1.0,0.0,0.0,0.0,169.5,96.0,43.0,7.88,10.6
0.0,93.0,1.0,0.0,0.0,0.0,114.3,100.0,39.0,11.06,10.9
0.0,27.0,1.0,0.0,0.16,1.0,236.7,110.0,61.6,11.6,12.7
0.0,66.0,1.0,1.0,2.4,1.0,174.7,92.0,74.0,11.61,8.9
0.0,151.0,1.0,0.0,0.0,2.0,118.9,128.0,44.0,13.92,13.2
0.0,140.0,1.0,0.0,0.0,1.0,125.3,84.0,36.0,8.38,8.4
0.0,103.0,1.0,0.0,0.0,1.0,158.7,90.0,44.0,9.92,10.5
0.0,121.0,1.0,1.0,2.59,1.0,215.5,95.0,83.9,12.09,9.6
0.0,122.0,1.0,0.0,0.0,2.0,234.1,101.0,57.0,10.01,13.1
