Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEA1EA,2020.09,166301,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Actual,,
BDCQ.SEA1FA,2011.06,90842,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2011.09,90656,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2011.12,91957,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2012.03,91173,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2012.06,91679,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2012.09,91486,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2012.12,93281,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2013.03,90916,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2013.06,92010,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2013.09,91371,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2013.12,92941,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2014.03,93004,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2014.06,93850,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2014.09,93789,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2014.12,98149,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2015.03,97793,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2015.06,98348,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2015.09,98026,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2015.12,99348,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2016.03,99941,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2016.06,101204,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2016.09,99631,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2016.12,101175,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2017.03,101660,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2017.06,102745,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2017.09,102918,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2017.12,104790,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2018.03,106407,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2018.06,105577,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2018.09,105618,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2018.12,107718,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2019.03,106746,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2019.06,107199,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2019.09,105826,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2019.12,108096,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2020.03,107888,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2020.06,106219,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2020.09,103881,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1GA,2011.06,173404,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2011.09,174660,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2011.12,179502,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2012.03,179680,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2012.06,177608,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2012.09,176170,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2012.12,181541,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2013.03,180982,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2013.06,178814,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2013.09,175946,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2013.12,183650,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2014.03,182034,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2014.06,179779,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2014.09,179050,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2014.12,185361,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2015.03,186086,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2015.06,183864,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2015.09,183327,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2015.12,189862,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2016.03,191045,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2016.06,189350,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2016.09,189032,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2016.12,196202,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2017.03,196952,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2017.06,194595,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2017.09,193926,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2017.12,200403,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2018.03,198648,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2018.06,196372,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2018.09,194468,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2018.12,202633,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2019.03,199795,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2019.06,197763,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2019.09,197753,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2019.12,206752,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2020.03,203022,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2020.06,200669,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1GA,2020.09,197326,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
BDCQ.SEA1HA,2011.06,103801,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2011.09,107456,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2011.12,110973,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2012.03,110305,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2012.06,107976,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2012.09,107651,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2012.12,111647,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2013.03,112218,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2013.06,111183,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2013.09,110574,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2013.12,115148,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2014.03,116013,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2014.06,113997,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2014.09,113381,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2014.12,119580,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2015.03,120452,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2015.06,120660,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2015.09,119106,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2015.12,124802,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2016.03,127872,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2016.06,127744,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2016.09,128360,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2016.12,134631,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2017.03,137104,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2017.06,136444,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2017.09,134081,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2017.12,139394,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2018.03,140352,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2018.06,139249,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2018.09,135443,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2018.12,142465,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2019.03,144366,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2019.06,142506,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2019.09,140421,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2019.12,147093,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2020.03,145422,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2020.06,140969,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2020.09,137395,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1IA,2011.06,75245,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2011.09,75920,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2011.12,77045,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2012.03,76430,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
